相结合	2048
公共服务	2049
案例	2050
立法	2051
调控	2052
司法解释	2053
资源推动	2054
建设信息系统	2055
同步	2056
划定	2057
认证	2058
认定	2059
信任	2060
服务设施	2061
加强监督	2062
考核推进	2063
定级	2064
测评	2065
废止	2066
生命周期	2067
延伸	2068
高级	2069
中级法院	2070
安全意识	2071
进度	2072
工作建立	2073
数据安全	2074
存储	2075
安全监控	2076
存储技术	2077
管理手段	2078
分配	2079
存储资源	2080
设置	2081
灵活	2082
实时	2083
系统安全	2084
安全隐患	2085
防控	2086
建设完善	2087
标准规范	2088
建设业务	2089
代码	2090
数据格式	2091
校验	2092
签章	2093
规章制度	2094
司法解释建设	2095
配套	2096
接口	2097
内容保障	2098
措施组织	2099
思想认识构建	2100
全国一盘棋	2101
上级	2102
下级	2103
高度	2104
列入	2105
院	2106
党组	2107
议事日程	2108
配套措施	2109
切实加强	2110
规划设计	2111
经费	2112
绩效考核	2113
业务部门	2114
主体作用	2115
抓好	2116
推进统筹规划	2117
管理研究	2118
本院	2119
实施方案	2120
上下级	2121
衔接	2122
分解	2123
上报	2124
建设项目	2125
全过程	2126
概算	2127
档案管理	2128
监理	2129
技术创新资金投入	2130
经费积极争取	2131
各级党委	2132
投资	2133
足额	2134
到达	2135
及运维	2136
年度预算	2137
各省	2138
专项资金	2139
保障机制	2140
投入	2141
效益	2142
重复	2143
浪费队伍	2144
运行人民法院	2145
机构编制	2146
专门机构	2147
归口	2148
新增	2149
原有	2150
职数	2151
总工程师	2152
专业化	2153
工作量	2154
岗位职责	2155
足够	2156
顺利开展	2157
职称	2158
努力提高	2159
生活	2160
待遇制度	2161
检查建立	2162
上级法院	2163
力度	2164
评价	2165
验收	2166
领导者	2167
建设者	2168
使用者	2169
管理者	2170
岗位责任	2171
考核	2172
奖惩	2173
力度www	2174
3.40437人民法院	2175
网络系统	2176
规划人民法院	2177
规划2002	2178
29	2179
日依法治国	2180
机遇	2181
公正	2182
主题	2183
管理体制	2184
进一步提高	2185
紧迫性	2186
充分利用网络	2187
计算机技术	2188
通信	2189
步伐加快	2190
物质	2191
2001	2192
2005	2193
规划系统	2194
现状九五	2195
1996	2196
54	2197
试行	2198
55	2199
法院系统	2200
长足	2201
发展全国	2202
网络设备	2203
表	2204
便利	2205
实用	2206
条件北京	2207
辽宁	2208
上海	2209
江苏	2210
福建	2211
河南	2212
广东	2213
海南	2214
八个	2215
九五	2216
局域网络	2217
代表	2218
大大提高	2219
工作效率	2220
北京	2221
全市	2222
下发文件	2223
积累	2224
经验列	2225
天津	2226
吉林	2227
山东	2228
四川	2229
南京	2230
青岛	2231
大连	2232
成都	2233
哈尔滨	2234
计算机网络	2235
奠定	2236
基础九五	2237
约	2238
300	2239
技能	2240
办公自动化	2241
懂	2242
熟悉	2243
专业队伍整体	2244
我国	2245
应有	2246
重视	2247
第三	2248
低水平	2249
现象	2250
依然	2251
人力	2252
浪费	2253
第四	2254
第五	2255
东	2256
中部	2257
西部	2258
很大	2259
差别总体目标我国	2260
总体目标	2261
辅助	2262
计算机化	2263
调档	2264
异地	2265
功能建设	2266
原则人民法院	2267
建设统一	2268
精干	2269
具体措施	2270
抓紧	2271
系统统一规划	2272
涉及面	2273
广	2274
密集	2275
整体效益	2276
更大	2277
效益最高人民法院	2278
后方	2279
经验	2280
收	2281
入网统一标准	2282
顺利进行	2283
提供方便	2284
简洁	2285
下发	2286
基本功能	2287
数据结构	2288
表等	2289
中要	2290
各行其是重视	2291
保密工作	2292
配合	2293
协助	2294
建设保密	2295
秘密开发	2296
开发软件	2297
配置	2298
进度人民法院	2299
总体	2300
期间推进	2301
2003	2302
年底	2303
中西部	2304
欠发达	2305
较差	2306
应从	2307
状况	2308
贫困地区	2309
一台	2310
联网2001	2311
2002	2312
新版	2313
结构	2314
表间	2315
表将	2316
合作伙伴	2317
共同完成	2318
升级	2319
改造	2320
以利于	2321
互联2003	2322
年初	2323
2M	2324
专线	2325
数字	2326
复用技术	2327
专线电话	2328
无线通信	2329
指挥	2330
调度	2331
三网	2332
合一	2333
两端	2334
安装	2335
数据传输	2336
带宽	2337
通话	2338
通道	2339
增加	2340
电视电话会议	2341
现场	2342
对下	2343
备案2002	2344
牵头	2345
依托	2346
印章	2347
数字签名	2348
工作简报	2349
传输筹建	2350
信息网	2351
公开审判	2352
文书人民法院	2353
档案	2354
管理水平保障	2355
措施人民法院	2356
过程	2357
这项	2358
发展人民法院	2359
认真贯彻	2360
督促检查	2361
充实	2362
人员保证	2363
针对性	2364
层次	2365
用三至	2366
高素质	2367
队伍网络	2368
软件开发	2369
应聘	2370
顾问	2371
工作人民法院	2372
落到实处	2373
列支	2374
作好	2375
预算	2376
管理上级法院	2377
不定期	2378
研讨	2379
推广先进	2380
情况通报	2381
交流经验	2382
探讨	2383
相互促进	2384
共同提高www	2385
2.194533信息网络	2386
权	2387
修订Regulation	2388
Protection	2389
Right	2390
to	2391
Network	2392
Dissemination	2393
Revision本法	2394
史信息网络	2395
20060518修改	2396
20130130信息网络	2397
修订	2398
条例2006	2399
18	2400
468	2401
修订保护	2402
著作权人	2403
表演者	2404
录像	2405
制作者	2406
有益于	2407
物质文明	2408
作品	2409
创作	2410
条例权利	2411
权受	2412
另有	2413
表演	2414
制品	2415
支付	2416
报酬依法	2417
不受	2418
保护权利	2419
行使	2420
公共利益保护	2421
避开	2422
制造	2423
进口	2424
装置	2425
部件	2426
避开未经	2427
组织删除	2428
改变	2429
电子信息	2430
删除	2431
改变信息网络	2432
明知	2433
应知	2434
制品信息网络	2435
情形	2436
不向	2437
报酬介绍	2438
评论	2439
引用	2440
发表	2441
作品报道	2442
时事新闻	2443
不可避免	2444
再现	2445
作品学校	2446
课堂教学	2447
科学研究	2448
教学	2449
科研人员	2450
少量	2451
作品国家机关	2452
执行公务	2453
作品公民	2454
汉语言	2455
文字	2456
翻译成	2457
少数民族	2458
语言文字	2459
提供营利	2460
目的	2461
盲人	2462
感知	2463
独特	2464
作品公众	2465
时事性	2466
文章公众	2467
集会	2468
讲话图书馆	2469
档案馆	2470
纪念馆	2471
博物馆	2472
美术馆	2473
本馆	2474
馆舍	2475
对象	2476
收藏	2477
陈列	2478
版本	2479
数字化	2480
报酬	2481
间接	2482
约定前款	2483
损毁	2484
濒临	2485
丢失	2486
失窃	2487
过时	2488
购买	2489
高于	2490
标定	2491
作品信息网络	2492
九年制	2493
义务教育	2494
教育规划	2495
片断	2496
短小	2497
音乐作品	2498
单幅	2499
美术作品	2500
摄影	2501
课件	2502
远程教育	2503
学生	2504
报酬扶助	2505
贫困	2506
免费	2507
公民	2508
种植	2509
养殖	2510
防病治病	2511
防灾	2512
减灾	2513
扶助	2514
作者	2515
异议	2516
报酬前款	2517
利益条例	2518
遵守除本	2519
第一项	2520
第六项	2521
声明	2522
不许	2523
作品指明	2524
姓名	2525
名称条例	2526
报酬技术	2527
其他人	2528
实质性	2529
损害侵犯	2530
权利信息网络	2531
条例情形	2532
侵犯	2533
权利学校	2534
获取营利	2535
获取国家机关	2536
司法程序	2537
执行公务信息网络	2538
性能	2539
测试著作权	2540
查处	2541
涉嫌	2542
侵权	2543
联系方式	2544
网络地址	2545
资料提供	2546
存储空间	2547
搜索	2548
断开	2549
通知书	2550
内容权利	2551
地址删除	2552
网络地址侵权	2553
材料权利	2554
负责网络	2555
接到	2556
转送	2557
不明	2558
公告服务	2559
内容服务	2560
地址恢复	2561
材料服务	2562
链接违反	2563
侵权行为	2564
消除	2565
赔礼道歉	2566
赔偿损失	2567
民事责任	2568
公共利益	2569
著作权	2570
经营额	2571
可处	2572
情节	2573
轻重	2574
25	2575
网络服务	2576
刑事责任信息网络	2577
制品避开	2578
措施删除	2579
制品扶助	2580
删除信息网络	2581
指明	2582
损害违反	2583
刑事责任制造	2584
服务信息网络	2585
利益扶助	2586
标准网络	2587
指令	2588
自动	2589
传输服务	2590
赔偿	2591
责任未	2592
选择	2593
制品指定	2594
其他人网络	2595
安排	2596
制品影响	2597
情况原	2598
屏蔽	2599
屏蔽第二十二条	2600
供	2601
责任标示	2602
网络地址未	2603
制品理由	2604
侵权未	2605
利益接到	2606
制品第二十三条	2607
责任第二十四条	2608
导致	2609
损失	2610
责任第二十五条	2611
正当理由	2612
拒绝	2613
拖延	2614
设备第二十六条	2615
用语	2616
含义信息网络	2617
指以	2618
有线	2619
选定	2620
地点	2621
权利技术	2622
浏览	2623
欣赏	2624
部件权利	2625
代码第二十七条	2626
2006	2627
2.76727信息网络	2628
条例Regulation	2629
Information国务院令468	2630
号信息网络	2631
135	2632
施行总	2633
理	2634
温家宝○	2635
○	2636
六年	2637
五月	2638
十八日信息网络	2639
条例保护	2640
项至	2641
处以	2642
1.191975全国人大常委会	2643
保护Decision	2644
Standing	2645
Committee	2646
National	2647
Congress	2648
Strengthening	2649
Networks全国人民代表大会常务委员会	2650
保护2012	2651
28	2652
第十一届	2653
全国人民代表大会常务委员会	2654
第三十次	2655
会议保护	2656
特	2657
作保护	2658
个人身份	2659
个人隐私	2660
电子信息组织	2661
窃取	2662
出售	2663
电子信息网络	2664
收集	2665
正当	2666
明示	2667
并经	2668
收集者	2669
规则网络	2670
篡改	2671
毁损	2672
提供网络	2673
必要措施	2674
补救措施网络	2675
处置	2676
报告网络	2677
电话	2678
移动电话	2679
入网	2680
签订协议	2681
确认	2682
信息组织	2683
接收者	2684
请求	2685
电子邮箱	2686
发送	2687
商业性	2688
电子信息公民	2689
侵扰	2690
制止组织	2691
控告	2692
及时处理	2693
侵权人	2694
提起	2695
诉讼主管部门	2696
职权范围	2697
履行职责	2698
制止	2699
技术支持国家机关	2700
知悉	2701
提供违反	2702
取消	2703
记入	2704
信用	2705
事	2706
民事责任公布	2707
4.246292商务部	2708
电子商务	2709
司	2710
零售	2711
第三方	2712
交易规则	2713
上线	2714
通知商务部	2715
通知各省	2716
商务	2717
主管部门贯彻落实	2718
商务部	2719
我司	2720
http	2721
dzsw	2722
mofcom	2723
研发	2724
定于	2725
现将	2726
政策	2727
经营者	2728
填报	2729
登录	2730
系统省级	2731
信息公众	2732
预留	2733
211.88	2734
22.100	2735
ecbusi	2736
rules	2737
public	2738
jsp公众	2739
甄别	2740
部门请	2741
司子	2742
站	2743
使用手册	2744
如遇	2745
服务组	2746
司业务联系	2747
闫安	2748
戴电	2749
话	2750
010	2751
85093750	2752
65197905真	2753
8509370技术支持	2754
51077672	2755
51077655	2756
1305202839技术支持	2757
149913478	2758
qq	2759
com支持	2760
Q	2761
191754185附件	2762
使用手册备案	2763
使用手册商务部	2764
司2015	2765
日www	2766
2.172703十二五	2767
批复Approval	2768
Reply	2769
State	2770
Council	2771
Planning	2772
Government	2773
Affairs	2774
Informationization	2775
during	2776
12th	2777
Five	2778
Period十二五	2779
批复国函	2780
36	2781
号发展	2782
委你委	2783
请示	2784
收悉	2785
批复原则同意	2786
实施规划	2787
围绕	2788
国民经济	2789
治国	2790
理政	2791
宗旨	2792
改善	2793
主导	2794
步伐	2795
平稳	2796
和谐	2797
稳定实施	2798
期末	2799
面向	2800
国计民生	2801
政务信息	2802
明显增强	2803
依法行政	2804
提升地区	2805
责任意识	2806
委要	2807
完工	2808
投用	2809
共用	2810
实际效果	2811
分工	2812
中期	2813
顺利实现	2814
	2815
○	2816
一二年	2817
四月	2818
十八日www	2819
2.250528信息化	2820
工业化	2821
报告信息化	2822
报告2015	2823
第十二届	2824
第十五次	2825
会议工业	2826
部	2827
部长	2828
苗	2829
圩全国人民代表大会常务委员会受	2830
委托	2831
全国人大常委会	2832
审议我国	2833
情况我国	2834
长足进展	2835
一是	2836
迈上	2837
新台阶	2838
全球	2839
大规模	2840
宽带	2841
长途	2842
光缆	2843
线路	2844
长度	2845
接近	2846
93	2847
万公里	2848
光纤	2849
到户	2850
FTTH	2851
O	2852
端口	2853
1.86	2854
亿个	2855
93.5	2856
行政村	2857
基站	2858
达	2859
353.9	2860
万个	2861
网民	2862
数	2863
2.5	2864
亿	2865
12.9	2866
6.5	2867
4G	2868
1.6	2869
二是	2870
制造业	2871
动力	2872
工业	2873
生产流程	2874
物流配送	2875
关键环节	2876
化工	2877
钢铁	2878
步入	2879
阶段	2880
一批	2881
阵营	2882
市值	2883
强中	2884
占	2885
家	2886
产业化	2887
农产品	2888
商贸	2889
广泛应用	2890
三是	2891
金关	2892
海关	2893
金税	2894
金盾	2895
金审	2896
金保	2897
社保	2898
政民	2899
渠道	2900
四是	2901
媒体	2902
新兴	2903
骨干	2904
知名	2905
综合性	2906
商业网站	2907
积极参与	2908
新格局	2909
生产	2910
新途径	2911
文化产业	2912
快速	2913
五是	2914
引领	2915
公平	2916
凸显	2917
学校	2918
学习	2919
空间	2920
教育资源	2921
服务体系	2922
六是	2923
医疗卫生	2924
社会保障	2925
就业	2926
食品药品	2927
蓬勃发展	2928
均等化	2929
坚实基础	2930
和谐社会	2931
七是	2932
智慧	2933
城市	2934
泛	2935
连接	2936
更趋	2937
普惠	2938
包容	2939
公共安全	2940
救灾	2941
交通运输	2942
环境治理	2943
社区服务	2944
涌现	2945
八是	2946
作用两化	2947
工作进展	2948
成效统筹	2949
两化	2950
体系出台	2951
若干意见	2952
推进物	2953
2025	2954
技术产业	2955
专项规划	2956
转售	2957
宽带接入	2958
引入	2959
民间	2960
资本	2961
体制改革	2962
先证	2963
后照	2964
改为	2965
先照	2966
后证	2967
金融	2968
战略部署	2969
初步实施	2970
成套	2971
智能化	2972
转型围绕	2973
价值链	2974
低端	2975
高端	2976
跃升	2977
高档	2978
数控机床	2979
智能	2980
数控	2981
一代	2982
行动计划	2983
融入	2984
创新能力	2985
大型	2986
枢纽	2987
机场	2988
行李	2989
分拣	2990
万吨级	2991
炼油	2992
控制系统	2993
煤炭	2994
综采	2995
立式	2996
五轴	2997
加工	2998
打破	2999
国外	3000
垄断	3001
冲压	3002
生产线	3003
发达国家	3004
批量	3005
出口	3006
高速	3007
轨道交通	3008
海洋工程	3009
产值	3010
比重	3011
智能仪表	3012
机器人	3013
增材	3014
新兴产业	3015
国产	3016
国内	3017
市场占有率	3018
62	3019
本土	3020
品牌	3021
汽车	3022
厂商	3023
研制	3024
混合	3025
40创新	3026
管理体系顺应	3027
管理模式	3028
趋势	3029
组织变革	3030
新机制	3031
试点	3032
示范	3033
2009	3034
机械	3035
纺织	3036
35	3037
万家	3038
此基础	3039
提炼出	3040
一套	3041
吸纳	3042
成熟	3043
标准化	3044
委员会	3045
国家标准	3046
GB	3047
T23000	3048
23999	3049
培育	3050
咨询	3051
评定	3052
精益	3053
管控	3054
供应链	3055
竞争	3056
优势	3057
显现多措	3058
并举	3059
技术改造	3060
传统产业统筹	3061
中小企业	3062
财政	3063
能源管理	3064
迈向	3065
船舶	3066
工具	3067
普及率	3068
85	3069
石化	3070
有色	3071
医药	3072
工艺流程	3073
化率	3074
65	3075
ERP	3076
率	3077
大幅提高	3078
精准	3079
敏捷	3080
华为	3081
三一	3082
重工	3083
潍柴	3084
吉利	3085
骨干企业	3086
多地	3087
国际化	3088
单项	3089
单一	3090
企业应用	3091
产业链	3092
局部	3093
再造	3094
生产方式	3095
柔性	3096
生产方式试点	3097
变革顺应	3098
新一轮	3099
产业革命	3100
服务业	3101
典型	3102
业态	3103
家电	3104
服装	3105
家具	3106
正	3107
新型	3108
红领	3109
维尚	3110
小米	3111
创新型	3112
逆势	3113
增长	3114
工程机械	3115
电力设备	3116
风机	3117
服务型	3118
陕鼓	3119
徐工	3120
中联重科	3121
东方	3122
电气	3123
融资	3124
租赁	3125
利润	3126
来源优化	3127
模式推进	3128
妥善处理	3129
简政放权	3130
消费	3131
小微	3132
创业	3133
基地	3134
交易额	3135
万亿元	3136
2.8	3137
冶金	3138
百亿	3139
千亿	3140
交易平台	3141
B2C	3142
C2C	3143
C2B	3144
活跃	3145
P2P	3146
个体	3147
借贷	3148
众筹为	3149
金融业务	3150
2200	3151
万名	3152
60	3153
开发商	3154
万多	3155
场	3156
数千	3157
万人次	3158
参加	3159
活动夯实	3160
产业	3161
能力把握	3162
关键技术	3163
下一代	3164
战略地位	3165
凸现	3166
加速	3167
演进	3168
一季度	3169
兆比特	3170
每秒	3171
Mbps	3172
宽带用户	3173
5.6	3174
比达	3175
46.4	3176
家庭	3177
6.8	3178
38.4	3179
核高基	3180
集成电路	3181
成立	3182
高性能	3183
网络通信	3184
平板	3185
显示	3186
通用	3187
中央处理器	3188
CPU	3189
芯片	3190
历史	3191
跨越	3192
领军	3193
处于	3194
跟随	3195
关键时期阶段	3196
先导性	3197
相比	3198
速率	3199
薄弱	3200
缺失	3201
器件	3202
依赖	3203
能力差	3204
核心技术	3205
受制于人	3206
制造执行系统	3207
管理软件	3208
跨学科	3209
政	3210
产学研	3211
不高	3212
数据共享	3213
缺少	3214
缺乏	3215
合力	3216
资本密集型	3217
税收	3218
亟待	3219
带来	3220
环境推动	3221
形势新一轮	3222
革命	3223
蓄势待发	3224
各国	3225
抢占	3226
制高点	3227
日趋激烈	3228
重塑	3229
优势信息	3230
跨界	3231
爆发	3232
期	3233
主导力量信息	3234
交叉	3235
渗透性	3236
特征	3237
群体性	3238
技术创新	3239
活力	3240
潜能	3241
裂变	3242
释放	3243
计算技术	3244
万物	3245
模式识别	3246
语义	3247
虚拟现实	3248
驱使	3249
人类	3250
更高	3251
境界	3252
生物	3253
人机交互	3254
分布式	3255
生物芯片	3256
传感	3257
方兴未艾	3258
孕育	3259
引发	3260
系统性	3261
革命性	3262
突破新一代	3263
变革新一代	3264
主线	3265
德国	3266
4.0	3267
美国	3268
工艺	3269
商业化	3270
重组	3271
扩张	3272
兴起	3273
物流	3274
商业模式	3275
不断涌现	3276
新形态	3277
竞相	3278
浮现	3279
驱动	3280
先导	3281
转化	3282
全球化	3283
快捷	3284
开启	3285
迭代	3286
大众	3287
微	3288
时代围绕	3289
竞争力	3290
全球战略	3291
塑造	3292
加剧信息	3293
同等	3294
要素	3295
财富	3296
背景	3297
主导权	3298
未来	3299
强国	3300
大国	3301
共识	3302
线上	3303
已成	3304
网络空间	3305
优先	3306
选项	3307
陆海空	3308
天	3309
疆域	3310
力图	3311
掌控	3312
话语权	3313
治理	3314
威胁	3315
隐蔽	3316
实体	3317
各个方面推动	3318
重点推动	3319
加紧	3320
X	3321
强基	3322
若干	3323
突破智能	3324
攻	3325
融合产品	3326
突破口	3327
工厂	3328
切入点	3329
生态系统	3330
单元	3331
路线图	3332
牵引	3333
梯次	3334
思路	3335
轻工	3336
建材	3337
车间	3338
富有	3339
机构实施	3340
升级充分发挥	3341
先发	3342
众包	3343
动态	3344
B2B	3345
监察	3346
动态化	3347
预判	3348
自动化	3349
服务化	3350
诊断	3351
合同	3352
排污权	3353
碳	3354
制订	3355
架构	3356
超前	3357
低	3358
延时	3359
广覆盖	3360
多方	3361
试验	3362
验证	3363
服务完善	3364
体系全球	3365
集群	3366
建设工程	3367
现有	3368
数据中心	3369
以政	3370
联合攻关	3371
零部件	3372
工程化	3373
瓶颈	3374
人才	3375
园区	3376
集聚	3377
生态化	3378
门槛	3379
万众	3380
市场化	3381
线下	3382
孵化	3383
创客	3384
众创	3385
众筹	3386
环境完善	3387
服务体系信息化	3388
重要途径	3389
运作	3390
服务商	3391
体验	3392
集	3393
软件工具	3394
素材	3395
等于	3396
一体	3397
缓解	3398
融资难	3399
深入研究	3400
发展趋势	3401
融资难建设	3402
基础设施统筹规划	3403
技术升级	3404
坚实	3405
城乡	3406
便捷	3407
畅通	3408
不断加强	3409
第四代	3410
第五代	3411
5G	3412
商用	3413
乡村	3414
合理布局	3415
分发	3416
集约	3417
采集	3418
共治	3419
商业	3420
IPv6	3421
国家级	3422
平台加快	3423
体系进一步	3424
领先	3425
生态	3426
构筑	3427
体系化	3428
科技体制	3429
必争	3430
放	3431
穿戴	3432
链	3433
操作系统	3434
整机	3435
设计业	3436
龙头	3437
封测	3438
CAD	3439
计算机辅助	3440
带动	3441
服务器	3442
存储系统	3443
数据库系统	3444
嵌入式操作系统	3445
嵌入式	3446
创新推动	3447
政策措施充分发挥	3448
标准规范完善	3449
体系统筹	3450
立法法	3451
无线电	3452
管理条例	3453
促进法	3454
电信法	3455
空间主权	3456
利益冲突	3457
前瞻性	3458
储备	3459
可信	3460
身份验证	3461
滥用	3462
个人信息	3463
惩戒	3464
自觉	3465
守法	3466
意识营造	3467
环境树立	3468
底线	3469
思维	3470
红线	3471
宽容	3472
失败	3473
民营企业	3474
市场竞争	3475
降低	3476
资费	3477
下降	3478
利于	3479
民	3480
支配	3481
扭曲	3482
标准创新	3483
方式加大	3484
论证	3485
首台	3486
套	3487
技术装备	3488
补偿	3489
首批	3490
投保	3491
多层次	3492
发展健全	3493
人才培养	3494
体系建立	3495
壁垒	3496
扫除	3497
障碍	3498
股权	3499
期权	3500
激励机制	3501
共担	3502
收益	3503
分享	3504
创造	3505
有利于	3506
优秀人才	3507
脱颖而出	3508
急需	3509
短缺	3510
院校	3511
产业园	3512
区	3513
专业人才	3514
培训基地	3515
素质	3516
技术移民	3517
吸引	3518
海外	3519
高层次	3520
留学生	3521
来华	3522
归国	3523
首席	3524
官	3525
制度工业	3526
保障网络	3527
防护	3528
检测	3529
漏洞	3530
安全检查	3531
仿真	3532
测试	3533
公共	3534
数据保护	3535
环境www	3536
2.41886修改	3537
1997Decision	3538
Amending	3539
Provisional	3540
Regulations	3541
Networking	3542
Networks	3543
1997本法	3544
19970520修改计算机信息	3545
暂行规定中华人民共和国国务院	3546
令号现	3547
李鹏年	3548
日修改	3549
计算机信息网络	3550
暂行规定计算机信息	3551
作	3552
修改中	3553
领导小组增加	3554
一款	3555
业务改为	3556
两款	3557
资料增加	3558
制定增加	3559
取消修改	3560
所得发布	3561
施行计算机信息	3562
并作	3563
发布www	3564
2.194532修改	3565
2013Decision	3566
Regulation	3567
2013本法	3568
20130130国务院令634	3569
号修改	3570
16	3571
231	3572
温家宝2013	3573
条例信息网络	3574
罚款2013	3575
施行信息网络	3576
公布www	3577
2.179259推进	3578
若干意见推进	3579
若干意见国	3580
发	3581
23	3582
号各省	3583
人民政府	3584
各部委	3585
直属机构推进	3586
重大意义	3587
世界	3588
议题	3589
亟待解决	3590
拉大	3591
政策措施	3592
目标指导思想邓小平理论	3593
全面提高	3594
切实增强	3595
稳定目标重点	3596
明显提高	3597
现代农业	3598
末	3599
零售额	3600
消费品	3601
零售总额	3602
超过下一代	3603
亿户	3604
6500	3605
吉	3606
比特	3607
Gbit	3608
第三代	3609
3G	3610
网络覆盖	3611
商用信息产业	3612
系统软件	3613
元器件	3614
软件业	3615
进一步提高信息安全	3616
工作实施	3617
基础设施加快	3618
城镇	3619
纵深	3620
TD	3621
SCDMA	3622
后续	3623
LTE	3624
双向	3625
改造推进	3626
前沿性	3627
适时	3628
IPv4	3629
迁移	3630
高速度	3631
面向未来	3632
试点经验	3633
前提	3634
广电	3635
大力发展	3636
型业务	3637
壮大	3638
可管	3639
保障体系推动	3640
水平全面提高	3641
客户关系	3642
管理信息系统	3643
发展推广	3644
节能	3645
减排	3646
建筑	3647
耗能	3648
耗材	3649
利用效率	3650
供需	3651
污染物	3652
排放	3653
固体废弃物	3654
综合利用	3655
污染	3656
体系增强	3657
技术开发	3658
嵌入式软件	3659
电子产品	3660
服务引导	3661
支撑体系	3662
市场秩序	3663
涵盖	3664
信息流	3665
资金流	3666
大中型	3667
销售	3668
小型	3669
微型	3670
创建	3671
环境推进	3672
银行业	3673
证券业	3674
保险业	3675
金融服务	3676
交通	3677
旅游	3678
休闲	3679
娱乐	3680
地理	3681
水平加快	3682
建设提升	3683
扎实	3684
食品	3685
住房	3686
街道	3687
社区	3688
自然资源	3689
向云	3690
管理提高	3691
实有	3692
诉求	3693
信访工作	3694
舆情	3695
网格化	3696
电网	3697
发展加快	3698
优质	3699
全民	3700
终身	3701
综合信息	3702
居民	3703
病历	3704
医药卫生	3705
夯实	3706
城乡居民	3707
劳动就业	3708
全面推行	3709
卡	3710
救助	3711
社会福利	3712
慈善事业	3713
残疾人	3714
特殊人群	3715
能力发展	3716
图书馆	3717
公益性	3718
精品	3719
科普	3720
服务体系推进	3721
农惠农提高	3722
种植业	3723
养殖业	3724
合作社	3725
批发市场	3726
追溯	3727
模式完善	3728
涉农	3729
农村基层	3730
服务站	3731
信息员	3732
村为	3733
节点	3734
县为	3735
省为	3736
服务体系健全	3737
信息安全确保	3738
防	3739
攻击	3740
防病毒	3741
瘫痪	3742
窃密	3743
频率	3744
互联网服务	3745
市场秩序政府	3746
外包	3747
设在	3748
办	3749
公用计算机	3750
无关	3751
减少	3752
连接点	3753
数量	3754
机制保障	3755
核设施	3756
航空航天	3757
石油	3758
油气	3759
管网	3760
电力系统	3761
水利枢纽	3762
危及	3763
生命	3764
公共财产	3765
通报制度强化	3766
敏感	3767
包	3768
工作加快	3769
水平夯实	3770
灾备	3771
认可	3772
产品认证	3773
收费网络	3774
密码	3775
电子签名	3776
作用提升	3777
隐患	3778
突发事件	3779
交流平台	3780
打击	3781
倡导	3782
自律	3783
作用加快	3784
攻关	3785
对云	3786
发展完善	3787
政策措施组织	3788
小组	3789
认真落实	3790
督促	3791
事件	3792
两级	3793
机制财税	3794
扶持	3795
杠杆作用	3796
中央财政	3797
财政预算加快	3798
行为准则	3799
标准宣传教育	3800
宣传教育	3801
学科	3802
师资队伍	3803
院系	3804
实验室	3805
大中小学	3806
道德教育	3807
培养	3808
应用型	3809
人才	3810
〇	3811
六月	3812
二十八日www	3813
2.228819国务院办公厅	3814
通知国务院办公厅	3815
通知国办发	3816
32	3817
直属机构中华人民共和国政府	3818
做	3819
该项	3820
指标	3821
口径	3822
通知统计	3823
内容统计	3824
法定	3825
及县	3826
公共事务	3827
组织统计	3828
解读	3829
回应	3830
关切	3831
行政复议	3832
行政诉讼	3833
投诉	3834
情况组织	3835
实施地方	3836
办公厅	3837
本行政区域	3838
单位名单	3839
布置	3840
汇总	3841
统计数据	3842
向上	3843
情况各省	3844
本级	3845
国务院办公厅	3846
情况部门	3847
垂直	3848
双重	3849
同级	3850
数据统计	3851
报送各省	3852
编制	3853
持续各省	3854
月底	3855
两种	3856
Excel	3857
刻成	3858
光盘	3859
一并	3860
另行通知地区	3861
抽查	3862
监察部门	3863
有误	3864
责成	3865
纠正	3866
不负责任	3867
失实	3868
通报附件	3869
样表政府	3870
填报国务院办公厅2014	3871
日附件政府	3872
样表年度填报	3873
盖章统	3874
计	3875
标单位	3876
数主动	3877
情况主动	3878
数渠道	3879
条	3880
条主动	3881
规范性	3882
条制	3883
总数	3884
件渠道	3885
情况政府	3886
公报	3887
条政府	3888
条政务	3889
微博	3890
微信	3891
条方式	3892
条回应	3893
情况回应	3894
关注	3895
热点	3896
数方式	3897
次次渠道	3898
情况参加	3899
发布会	3900
总	3901
次数	3902
次负责同志	3903
次政府	3904
访谈	3905
次政策	3906
稿件	3907
篇微博微信	3908
次方式	3909
次申请	3910
情况收到	3911
件当面	3912
件传真	3913
件网络	3914
件信函	3915
件申请	3916
办结	3917
件办结	3918
件延期	3919
答复	3920
件主动	3921
件同意	3922
件涉及	3923
商业秘密	3924
件危及	3925
件条例	3926
件法律法规	3927
件行政	3928
件告知	3929
更改	3930
件行政复议	3931
件依法	3932
纠错	3933
件情形	3934
件行政诉讼	3935
驳回	3936
原告	3937
诉讼请求	3938
件举报	3939
收取	3940
万元机构	3941
数设置	3942
点数政府	3943
数专职人员	3944
数兼职	3945
数政府	3946
专项经费	3947
编辑	3948
维	3949
护	3950
万元政府	3951
专题会议	3952
次举办	3953
次接受	3954
人次单位	3955
填报联系电话	3956
日期附件政府	3957
填报主动	3958
条数主动	3959
按条	3960
件	3961
计为	3962
份	3963
一条	3964
联合	3965
转发	3966
数量主动	3967
条数制发	3968
指制发	3969
件数	3970
应为	3971
数和未	3972
合计	3973
